,Dotcount,Commacount,Exclcount,Wordcount,Uppercasecount,Lowercasecount,Specialchar,Numbercount,Charcount,Uniquewords,Apicescount,Quotescount,Openpar,Closepar,Operatorcount,Hashtagcount,Dottycount,Linkcount,14agree-disagree
2296,11,4,3,53,0,244,22,0,274,53,3,0,0,0,0,0,3,0,-1.0
2297,1,4,1,20,0,101,9,0,110,20,1,0,0,0,0,0,0,0,-1.0
2298,3,8,5,31,0,146,18,0,165,31,1,0,0,0,0,0,1,0,-1.0
2299,9,3,3,23,0,118,23,0,140,23,1,6,0,0,0,0,3,0,1.0
2300,2,2,1,24,0,128,7,0,138,24,1,0,0,0,0,0,0,0,1.0
2301,1,1,5,21,1,88,18,6,113,21,0,0,0,0,3,3,0,0,1.0
2302,6,1,1,11,0,56,13,0,68,11,0,0,1,1,0,0,2,0,-1.0
2303,1,1,0,8,0,41,2,0,44,8,0,0,0,0,0,0,0,0,1.0
2304,8,0,0,5,0,17,8,0,26,5,0,0,0,0,0,0,1,0,-1.0
2305,0,0,1,1,0,9,1,0,11,1,0,0,0,0,0,0,0,0,1.0
2306,0,0,0,1,0,9,0,0,9,1,0,0,0,0,0,0,0,0,1.0
2307,1,2,0,32,0,136,5,2,144,32,0,0,0,0,0,0,0,0,-1.0
2308,2,4,0,46,1,229,19,0,245,46,0,6,0,0,0,0,0,0,
2309,1,2,0,9,0,42,3,0,48,9,0,0,0,0,0,0,0,0,1.0
2310,5,2,0,45,0,238,8,0,249,45,0,0,0,0,0,0,1,0,-1.0
2311,0,1,0,10,0,29,1,0,31,10,0,0,0,0,0,0,0,0,-1.0
2312,0,0,1,3,0,11,1,0,13,3,0,0,0,0,0,0,0,0,-1.0
2313,0,4,0,39,1,188,5,0,202,39,1,0,0,0,0,0,0,0,1.0
2314,0,0,0,25,0,111,2,0,112,25,1,0,0,0,0,0,0,0,-1.0
2315,0,0,4,13,0,51,7,0,56,13,1,0,0,0,0,0,0,0,-1.0
2316,0,0,1,23,0,108,3,0,114,23,1,0,0,0,0,0,0,0,-1.0
2317,4,0,0,6,0,29,4,0,33,6,0,0,0,0,0,0,1,0,-1.0
2318,5,0,0,20,2,99,9,9,122,20,0,0,0,0,1,1,1,0,1.0
2319,1,3,0,27,1,114,4,0,120,27,0,0,0,0,0,0,0,0,
2320,2,5,1,44,0,210,9,0,225,44,1,0,0,0,0,0,0,0,1.0
2321,4,3,0,58,1,295,11,6,328,58,1,0,1,1,0,0,0,0,1.0
2322,4,0,0,13,0,48,4,3,59,13,0,0,0,0,0,0,1,0,1.0
2323,1,0,0,14,1,78,7,0,86,14,0,6,0,0,0,0,0,0,0.0
2324,3,0,1,3,0,10,2,0,13,3,0,0,0,0,0,0,0,0,-1.0
2325,1,0,0,38,1,174,7,0,181,38,2,0,0,0,0,0,0,0,
2326,0,1,0,8,0,37,2,0,40,8,0,0,0,0,0,0,0,0,-1.0
2327,2,0,0,19,0,91,5,0,97,19,2,0,0,0,0,0,0,0,1.0
2328,5,5,1,61,1,298,27,4,336,61,9,6,1,1,1,0,0,0,1.0
2329,0,0,0,1,0,5,0,0,6,1,0,0,0,0,0,0,0,0,1.0
2330,5,0,0,18,0,86,6,0,94,18,0,0,0,0,0,0,1,0,-1.0
2331,0,0,0,6,9,26,0,0,37,6,0,0,0,0,0,0,0,0,-1.0
2332,0,0,0,19,0,92,0,0,93,19,0,0,0,0,0,0,0,0,-1.0
2333,2,3,0,42,0,221,11,0,235,42,3,0,0,0,0,0,0,0,-1.0
2334,0,0,1,6,0,23,1,0,25,6,0,0,0,0,0,0,0,0,-1.0
2335,6,2,0,44,0,178,11,0,192,44,0,0,0,0,0,0,1,0,1.0
2336,2,1,0,16,5,69,11,0,86,16,0,6,0,0,0,0,0,0,-1.0
2337,1,2,1,26,5,121,7,2,139,26,0,0,0,0,1,1,0,0,1.0
2338,0,0,0,2,0,10,0,0,11,2,0,0,0,0,0,0,0,0,
2339,1,2,0,14,0,75,6,0,80,14,1,0,0,0,0,0,0,0,1.0
2340,0,1,0,16,0,78,4,0,84,16,2,0,0,0,0,0,0,0,-1.0
2341,0,2,0,14,0,62,3,0,66,14,0,0,0,0,0,0,0,0,1.0
2342,10,7,0,92,0,446,27,0,489,92,5,0,1,1,0,0,0,0,-1.0
2343,3,0,0,6,0,43,4,0,47,6,1,0,0,0,0,0,1,0,-1.0
2344,2,2,4,51,0,261,8,0,276,51,0,0,0,0,0,0,0,0,1.0
2345,1,0,0,3,0,15,1,0,17,3,0,0,0,0,0,0,0,0,-1.0
2346,0,0,1,3,0,12,1,0,14,3,0,0,0,0,0,0,0,0,1.0
2347,1,0,0,11,0,43,2,0,46,11,1,0,0,0,0,0,0,0,1.0
2348,0,0,4,5,0,24,7,0,34,5,0,0,0,1,1,0,0,0,1.0
2349,2,2,0,7,1,29,7,2,40,7,0,0,0,0,1,1,0,0,
2350,2,1,0,8,12,30,3,0,49,8,0,0,0,0,0,0,0,0,1.0
2351,0,1,4,8,0,24,6,0,33,8,1,0,0,0,0,0,0,0,1.0
2352,4,2,2,58,2,291,21,4,323,58,0,6,2,2,1,1,0,0,1.0
2353,18,0,7,19,0,102,27,0,131,19,0,0,0,0,0,0,1,0,1.0
2354,3,1,0,13,0,52,4,0,57,13,0,0,0,0,0,0,1,0,1.0
2355,3,0,0,7,2,38,9,4,54,7,0,0,0,0,2,2,0,0,1.0
2356,1,0,2,32,1,145,12,0,160,32,2,0,0,0,0,0,0,0,1.0
2357,0,0,3,21,0,87,7,0,97,21,0,0,0,0,0,0,0,0,1.0
2358,1,0,2,32,0,143,5,0,147,32,1,0,0,0,0,0,0,0,1.0
2359,0,0,1,6,0,49,1,0,50,6,0,0,0,0,0,0,0,0,
2360,3,0,0,32,0,143,3,0,154,32,0,0,0,0,0,0,0,0,1.0
2361,0,1,4,7,0,26,6,0,34,7,0,0,0,0,0,0,0,0,-1.0
2362,0,0,0,8,0,43,2,0,46,8,1,0,0,0,0,0,0,0,1.0
2363,0,1,0,24,0,138,2,0,139,24,0,0,0,0,0,0,0,0,-1.0
2364,8,6,0,51,1,213,15,3,242,51,1,0,0,0,0,0,1,0,
2365,5,0,0,20,0,107,5,0,112,20,0,0,0,0,0,0,1,0,1.0
2366,1,1,0,25,0,127,7,2,136,25,1,0,0,0,1,1,0,0,
2367,0,3,0,17,10,63,3,0,77,17,1,0,0,0,0,0,0,0,-1.0
2368,0,4,1,30,0,155,8,0,163,30,1,0,0,0,0,0,0,0,-1.0
2369,17,12,0,135,0,854,39,1,891,135,2,0,1,1,1,0,1,0,-1.0
2370,2,0,0,42,0,209,6,5,221,42,0,0,0,0,1,0,0,0,-1.0
2371,0,0,1,2,0,8,1,0,10,2,0,0,0,0,0,0,0,0,1.0
2372,1,0,0,21,1,98,12,0,110,21,2,6,0,0,0,0,0,0,0.0
2373,10,7,7,176,47,877,54,7,999,176,5,6,2,2,3,0,0,0,-1.0
2374,5,15,7,151,0,806,37,1,845,151,0,0,1,1,0,0,0,0,-1.0
2375,14,19,5,140,1,789,66,2,856,140,1,6,4,4,2,1,1,0,-1.0
2376,12,13,6,142,0,828,46,13,888,142,2,0,1,1,2,0,1,0,-1.0
2377,5,5,0,56,2,306,13,0,328,56,2,0,0,0,0,0,0,0,1.0
2378,1,0,0,4,0,16,1,0,18,4,0,0,0,0,0,0,0,0,-1.0
2379,5,0,0,6,1,25,6,0,35,6,1,0,0,0,0,0,1,0,
2380,1,1,0,7,0,40,3,0,44,7,0,0,0,0,0,0,0,0,1.0
2381,5,0,0,11,0,64,5,0,72,11,0,0,0,0,0,0,1,0,1.0
2382,0,1,1,7,0,31,2,0,35,7,0,0,0,0,0,0,0,0,1.0
2383,2,3,0,56,0,295,9,0,308,56,1,0,0,0,0,0,0,0,1.0
2384,4,0,0,21,1,113,15,0,128,21,0,10,0,0,0,0,1,0,0.0
2385,2,0,0,29,1,138,10,0,152,29,1,6,0,0,0,0,0,0,1.0
2386,2,1,0,7,0,38,3,0,43,7,0,0,0,0,0,0,0,0,1.0
2387,3,3,0,38,0,200,7,0,213,38,1,0,0,0,0,0,0,0,1.0
2388,0,0,0,1,0,8,3,2,14,1,0,0,0,0,1,1,0,0,
2389,0,0,0,20,1,92,8,0,101,20,0,6,0,0,0,0,0,0,1.0
2390,6,0,0,7,2,36,10,3,54,7,0,0,0,1,2,0,1,0,1.0
2391,1,1,0,20,2,78,10,2,93,20,0,6,0,0,0,0,0,0,1.0
2392,3,1,2,26,0,120,8,0,127,26,0,0,0,0,0,0,1,0,1.0
2393,0,0,0,5,1,17,2,0,20,5,1,0,0,0,0,0,0,0,0.0
2394,1,0,0,17,1,103,3,0,111,17,0,0,0,0,2,0,0,0,-1.0
2395,0,0,0,5,0,26,0,0,27,5,0,0,0,0,0,0,0,0,
2396,0,1,0,5,0,17,1,0,19,5,0,0,0,0,0,0,0,0,1.0
2397,8,0,0,20,1,79,11,2,94,20,2,0,0,0,1,1,1,0,-1.0
2398,7,6,0,74,0,387,25,0,416,74,3,0,2,2,0,0,0,0,1.0
2399,2,0,0,21,0,117,7,0,123,21,2,0,0,0,0,0,0,0,
2400,4,2,0,61,0,364,13,0,379,61,2,0,0,0,3,0,0,0,-1.0
2401,3,3,0,54,0,283,10,0,297,54,0,0,0,0,0,0,0,0,-1.0
2402,5,1,0,38,12,165,12,0,195,38,2,0,0,0,0,0,1,0,
2403,2,6,7,68,5,328,27,4,370,68,7,0,0,0,2,2,0,0,
2404,5,0,0,25,0,115,6,0,123,25,1,0,0,0,0,0,1,0,1.0
2405,3,2,0,44,2,246,8,0,261,44,1,0,0,0,1,0,0,0,-1.0
2406,10,6,0,52,1,235,22,1,263,52,5,0,1,1,0,0,2,0,-1.0
2407,2,2,0,40,0,227,12,0,238,40,3,0,1,1,0,0,0,0,1.0
2408,1,1,2,17,0,86,4,0,94,17,0,0,0,0,0,0,0,0,1.0
2409,2,0,0,10,0,56,2,0,62,10,0,0,0,0,0,0,0,0,
2410,2,0,0,13,0,55,2,0,59,13,0,0,0,0,0,0,0,0,
2411,1,0,0,22,0,85,3,0,91,22,2,0,0,0,0,0,0,0,-1.0
2412,7,10,0,115,5,649,32,0,685,115,2,6,1,1,0,0,1,0,1.0
2413,5,8,0,82,5,442,27,12,494,82,7,0,0,0,3,2,0,0,1.0
2414,1,3,0,31,0,145,6,3,158,31,2,0,0,0,0,0,0,0,1.0
2415,0,2,2,24,0,129,4,0,135,24,0,0,0,0,0,0,0,0,1.0
2416,1,1,0,16,0,66,5,3,76,16,0,0,0,0,1,1,0,0,1.0
2417,6,0,0,23,18,132,6,0,161,23,0,0,0,0,0,0,1,0,
2418,18,1,0,12,1,55,19,3,79,12,0,0,0,0,0,0,3,0,
2419,2,1,0,46,0,199,9,4,210,46,1,0,0,0,1,0,0,0,
2420,2,2,0,26,3,109,8,2,123,26,0,0,0,0,1,1,0,0,-1.0
2421,6,0,0,3,0,11,6,0,17,3,0,0,0,0,0,0,1,0,
2422,3,3,0,49,0,242,14,0,255,49,1,0,0,0,0,0,1,0,
2423,7,0,0,12,1,57,13,0,71,12,0,6,0,0,0,0,2,0,
2424,0,1,1,7,0,21,2,0,24,7,0,0,0,0,0,0,0,0,1.0
2425,1,3,0,37,2,205,6,0,217,37,1,0,0,0,0,0,0,0,-1.0
2426,5,2,0,47,2,237,16,2,260,47,2,0,0,0,1,1,0,0,1.0
2427,8,1,0,9,0,58,9,0,67,9,0,0,0,0,0,0,2,0,1.0
2428,2,2,0,48,2,235,9,4,252,48,0,0,1,1,2,0,0,0,-1.0
2429,2,1,0,36,0,154,5,0,161,36,2,0,0,0,0,0,0,0,-1.0
2430,1,1,0,8,0,34,3,0,37,8,0,0,0,0,0,0,0,0,
2431,8,4,0,40,4,205,14,0,228,40,3,0,0,0,0,0,0,0,-1.0
2432,1,0,0,12,0,67,3,0,72,12,0,0,0,0,1,0,0,0,0.0
2433,18,0,0,32,12,132,22,2,171,32,2,0,1,1,0,0,4,0,
2434,2,0,0,1,0,10,2,0,12,1,0,0,0,0,0,0,0,0,1.0
2435,3,2,0,39,2,233,10,1,249,39,0,0,0,0,2,0,0,0,-1.0
2436,10,0,0,12,0,63,12,0,75,12,2,0,0,0,0,0,2,0,
2437,1,3,0,37,0,177,7,0,185,37,2,0,0,0,0,0,0,0,-1.0
2438,0,0,1,9,0,39,3,0,40,9,0,0,0,0,0,0,0,0,
2439,2,2,0,29,2,143,8,2,158,29,0,0,0,0,1,1,0,0,-1.0
2440,2,2,1,33,0,140,7,6,163,33,0,0,0,0,1,0,0,0,
2441,10,10,1,142,2,679,39,31,757,142,5,0,0,0,5,0,0,0,-1.0
2442,0,1,2,13,2,44,4,4,57,13,1,0,0,0,0,0,0,0,0.0
2443,1,1,0,19,0,93,3,0,98,19,1,0,0,0,0,0,0,0,
2444,7,7,0,99,2,489,26,5,530,99,11,0,1,1,0,0,0,0,1.0
2445,2,2,0,26,0,150,7,0,163,26,4,0,0,0,0,0,0,0,1.0
2446,2,3,0,58,1,308,18,0,327,58,6,6,0,0,0,0,0,0,
2447,2,0,0,18,0,83,2,0,89,18,0,0,0,0,0,0,0,0,1.0
2448,1,0,0,2,0,5,1,0,7,2,0,0,0,0,0,0,0,0,
2449,1,1,0,47,1,232,18,3,253,47,1,10,1,1,0,0,0,0,
2450,0,0,0,35,0,175,3,0,181,35,0,0,0,0,0,0,0,0,
2451,3,0,0,13,0,59,5,0,67,13,2,0,0,0,0,0,0,0,-1.0
2452,0,1,0,29,0,148,9,0,156,29,4,0,0,0,0,0,0,0,-1.0
2453,0,0,0,4,0,13,0,0,14,4,0,0,0,0,0,0,0,0,
2454,6,1,0,15,0,87,7,0,97,15,0,0,0,0,0,0,1,0,-1.0
2455,4,0,0,18,2,58,8,1,71,18,3,0,0,0,1,0,1,0,-1.0
2456,18,11,0,166,8,927,63,32,1030,166,3,0,2,2,6,3,1,0,-1.0
2457,2,2,0,27,1,143,7,3,161,27,2,0,0,0,0,0,0,0,
2458,1,1,0,10,0,71,3,0,74,10,0,0,0,0,0,0,0,0,1.0
2459,2,1,0,67,4,378,27,6,415,67,0,0,0,0,9,3,0,0,
2460,4,8,1,51,0,261,25,0,290,51,20,0,0,0,0,0,0,0,
2461,4,1,0,34,4,154,19,6,185,34,1,0,0,1,4,3,1,0,
2462,14,0,0,31,0,147,18,0,165,31,4,0,0,0,0,0,4,0,-1.0
2463,3,0,0,39,0,205,7,0,217,39,4,0,0,0,0,0,0,0,1.0
2464,0,0,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,1.0
2465,6,0,0,17,0,85,7,0,94,17,0,0,0,0,0,0,2,0,
2466,8,10,0,106,0,577,24,0,606,106,1,0,0,0,0,0,0,0,-1.0
2467,2,1,0,32,0,157,7,0,161,32,0,0,0,0,0,0,0,0,-1.0
2468,2,4,0,45,1,234,22,0,256,45,4,6,1,1,2,0,0,0,-1.0
2469,6,0,0,18,2,75,12,4,96,18,6,0,0,0,0,0,1,0,-1.0
2470,2,5,2,52,5,271,13,0,294,52,3,0,0,0,0,0,0,0,-1.0
2471,4,9,0,81,3,421,24,0,450,81,5,0,0,0,0,0,0,0,-1.0
2472,11,11,0,109,0,595,32,7,634,109,0,0,0,0,1,0,1,0,
2473,4,1,1,25,0,147,8,0,155,25,0,0,0,0,0,0,1,0,-1.0
2474,2,0,0,3,0,28,5,2,35,3,0,0,0,0,1,1,0,0,-1.0
2475,0,0,0,2,0,17,0,0,18,2,0,0,0,0,0,0,0,0,1.0
2476,2,0,0,36,1,150,9,0,162,36,0,6,0,0,0,0,0,0,1.0
2477,3,0,0,13,2,53,4,0,61,13,0,0,0,0,0,0,1,0,-1.0
2478,4,2,0,57,0,296,12,0,309,57,1,0,0,0,0,0,0,0,-1.0
2479,0,0,1,24,0,113,1,0,114,24,0,0,0,0,0,0,0,0,-1.0
2480,0,1,2,23,0,88,8,2,100,23,0,0,0,0,1,0,0,0,-1.0
2481,3,1,0,17,0,72,4,0,79,17,0,0,0,0,0,0,0,0,1.0
2482,0,2,2,55,0,282,13,0,296,55,0,0,0,0,0,0,0,0,-1.0
2483,4,4,0,95,1,496,21,2,516,95,2,0,0,0,1,0,0,0,-1.0
2484,4,3,0,18,0,97,10,0,108,18,0,0,0,0,0,0,1,0,
2485,2,4,0,61,3,320,11,0,334,61,1,0,0,0,0,0,0,0,
2486,1,3,0,43,2,218,10,2,230,43,3,0,0,0,0,0,0,0,-1.0
2487,0,2,2,24,0,116,6,0,124,24,0,0,0,0,0,0,0,0,-1.0
2488,1,3,0,47,0,242,7,0,248,47,1,0,0,0,0,0,0,0,
2489,4,5,0,51,2,267,19,0,288,51,2,0,1,1,0,0,0,0,
2490,1,2,0,20,0,86,3,0,90,20,0,0,0,0,0,0,0,0,
2491,3,4,0,36,0,188,8,0,199,36,0,0,0,0,0,0,0,0,0.0
2492,4,8,0,82,1,479,31,0,507,82,3,6,1,1,0,0,0,0,
2493,3,0,0,29,0,136,7,2,144,29,1,0,0,0,1,1,0,0,-1.0
2494,5,3,0,42,4,249,23,8,282,42,0,0,0,0,4,4,0,0,1.0
2495,2,1,0,18,2,81,4,0,93,18,1,0,0,0,0,0,0,0,
2496,4,0,0,36,0,218,9,0,227,36,3,0,0,0,0,0,0,0,
2497,0,2,1,34,0,189,10,0,202,34,0,6,0,0,0,0,0,0,0.0
2498,1,3,2,25,0,131,11,0,138,25,0,0,0,0,0,0,0,0,-1.0
2499,2,1,0,26,0,121,6,4,132,26,1,0,0,0,0,0,0,0,-1.0
2500,8,5,0,64,11,334,26,2,378,64,3,0,1,1,1,1,1,0,-1.0
2501,5,0,0,13,2,54,5,0,63,13,0,0,0,0,0,0,1,0,
2502,2,1,0,36,2,137,10,0,156,36,2,0,0,0,0,0,0,0,-1.0
2503,3,11,0,90,3,482,24,0,512,90,4,0,3,3,0,0,0,0,-1.0
2504,2,8,0,83,4,445,20,0,470,83,3,0,2,2,1,0,0,0,-1.0
2505,1,1,1,18,3,100,20,6,130,18,0,6,0,0,3,3,0,0,-1.0
2506,8,0,0,33,0,159,11,0,172,33,0,0,0,0,1,0,1,0,0.0
2507,4,3,3,49,2,237,15,0,259,49,0,0,1,1,0,0,1,0,
2508,2,2,0,40,0,238,7,0,246,40,1,0,0,0,0,0,0,0,
2509,8,2,1,46,4,226,20,4,255,46,2,0,0,0,2,2,1,0,
2510,0,3,1,45,1,220,15,7,241,45,1,0,0,0,2,1,0,0,
2511,3,0,0,32,5,170,17,6,200,32,3,0,0,0,3,3,0,0,-1.0
2512,1,1,0,20,2,75,6,4,88,20,0,0,0,0,2,0,0,0,-1.0
2513,3,3,0,35,0,176,11,2,189,35,3,0,0,0,0,0,0,0,-1.0
2514,4,9,0,94,0,444,25,8,471,94,2,0,1,1,0,0,0,0,
2515,5,1,0,11,0,59,7,0,70,11,1,0,0,0,0,0,1,0,-1.0
2516,3,0,0,34,0,147,5,0,153,34,1,0,0,0,0,0,0,0,-1.0
2517,5,1,0,60,2,274,16,0,296,60,1,0,2,2,2,0,1,0,-1.0
2518,8,1,0,38,2,185,13,0,202,38,2,0,0,0,0,0,2,0,-1.0
2519,4,0,0,9,0,33,5,0,38,9,0,0,0,0,0,0,1,0,0.0
2520,4,3,0,47,0,245,17,4,263,47,2,0,0,0,2,2,0,0,-1.0
2521,4,0,0,45,8,235,9,0,253,45,1,0,0,0,0,0,0,0,1.0
2522,3,0,0,27,1,146,12,0,158,27,0,6,0,0,0,0,1,0,-1.0
2523,1,0,0,5,0,32,1,0,34,5,0,0,0,0,0,0,0,0,
2524,4,1,0,86,2,437,14,8,461,86,1,0,0,0,2,0,0,0,-1.0
2525,4,2,0,75,5,416,32,10,462,75,3,0,1,1,6,5,0,0,-1.0
2526,1,3,0,27,2,148,14,0,165,27,1,6,0,0,2,0,0,0,
2527,1,1,0,21,1,117,11,4,134,21,1,0,0,0,2,2,0,0,
2528,2,3,0,57,1,304,15,4,326,57,5,0,1,1,1,0,0,0,-1.0
2529,0,3,0,43,0,221,8,0,230,43,3,0,0,0,1,0,0,0,
2530,3,3,0,59,1,344,16,0,359,59,0,6,0,0,0,0,0,0,
2531,1,0,0,30,1,145,5,0,151,30,1,0,0,0,0,0,0,0,
2532,1,0,1,34,1,173,5,0,182,34,0,0,1,1,0,0,0,0,1.0
2533,4,1,0,64,0,324,11,0,342,64,0,0,0,0,0,0,0,0,
2534,1,1,0,21,3,96,4,0,107,21,0,0,0,0,1,0,0,0,-1.0
2535,1,4,0,24,0,143,5,0,149,24,0,0,0,0,0,0,0,0,
2536,5,7,0,109,1,617,37,1,662,109,13,14,0,0,0,0,0,0,
2537,0,0,1,2,0,12,1,0,14,2,0,0,0,0,0,0,0,0,
2538,1,1,0,20,1,108,11,0,118,20,1,6,0,0,0,0,0,0,1.0
2539,1,1,0,14,0,80,3,0,83,14,1,0,0,0,0,0,0,0,-1.0
2540,4,2,0,25,3,119,13,0,137,25,1,6,0,0,0,0,1,0,-1.0
2541,2,1,16,75,2,415,31,5,455,75,2,0,0,0,2,2,0,0,
2542,3,6,0,62,2,325,21,0,345,62,1,6,0,0,0,0,0,0,-1.0
2543,0,0,1,3,0,18,1,0,22,3,0,0,0,0,0,0,0,0,1.0
2544,4,0,0,42,4,179,6,4,201,42,1,0,0,0,0,0,0,0,
2545,5,3,0,28,2,148,16,14,188,28,0,6,0,0,0,0,0,0,1.0
2546,4,1,0,53,0,280,21,2,304,53,3,10,0,0,1,1,1,0,1.0
2547,4,1,0,28,8,165,19,0,195,28,0,6,0,0,4,0,0,0,1.0
2548,2,3,0,45,4,239,8,0,255,45,1,0,0,0,1,0,0,0,-1.0
2549,2,4,0,80,4,469,15,3,495,80,2,0,2,2,0,0,0,0,-1.0
2550,2,4,0,30,1,168,11,0,180,30,0,6,1,1,0,0,0,0,0.0
2551,4,9,0,81,8,463,44,3,534,81,0,10,1,1,8,0,0,0,
2552,7,3,0,27,2,143,24,9,179,27,2,0,3,3,1,1,1,0,
2553,3,3,1,71,6,350,27,4,395,71,6,6,1,1,2,2,0,0,
2554,3,0,0,27,0,113,4,5,126,27,0,0,0,0,0,0,0,0,-1.0
2555,0,1,1,21,1,92,3,1,101,21,0,0,0,0,0,0,0,0,
2556,3,0,0,6,4,13,4,0,22,6,0,0,0,0,0,0,1,0,
2557,7,12,0,113,18,559,41,23,658,113,6,0,3,3,7,0,0,0,-1.0
2558,2,2,0,25,0,130,12,2,140,25,1,0,0,0,1,1,0,0,
2559,5,3,0,30,0,132,9,0,145,30,0,0,0,0,0,0,1,0,
2560,6,5,4,60,9,281,18,0,320,60,1,0,0,0,0,0,1,0,
2561,5,3,0,34,0,217,9,0,230,34,0,0,0,0,0,0,1,0,
2562,0,1,1,16,0,77,5,0,87,16,0,0,0,0,0,0,0,0,-1.0
2563,3,0,0,21,0,86,4,8,98,21,1,0,0,0,0,0,0,0,-1.0
2564,12,2,2,75,2,396,39,9,455,75,3,0,1,1,4,3,2,0,-1.0
2565,4,1,0,31,0,170,11,0,177,31,1,0,0,0,0,0,1,0,-1.0
2566,5,2,0,69,2,348,14,0,370,69,1,0,1,1,0,0,0,0,
2567,2,4,0,42,3,201,17,1,223,42,1,6,0,0,2,0,0,0,-1.0
2568,1,7,0,45,2,251,12,0,267,45,0,0,0,0,3,0,0,0,-1.0
2569,7,1,0,26,5,113,20,4,141,26,0,0,0,1,3,2,1,0,
2570,4,0,1,9,0,41,5,0,47,9,0,0,0,0,0,0,1,0,-1.0
2571,4,0,0,76,1,444,16,0,467,76,6,6,0,0,0,0,0,0,
2572,3,4,0,41,2,239,12,0,254,41,2,0,1,1,0,0,0,0,
2573,0,1,0,28,0,123,2,2,129,28,0,0,0,0,1,0,0,0,1.0
2574,4,1,0,25,2,83,17,6,109,25,0,6,0,0,3,0,1,0,0.0
2575,2,3,0,31,0,159,6,0,166,31,0,0,0,0,0,0,0,0,-1.0
2576,2,1,0,20,0,85,5,0,92,20,0,0,0,0,0,0,0,0,0.0
2577,1,0,0,3,0,16,2,0,18,3,0,0,0,0,0,0,0,0,1.0
2578,0,2,1,19,0,81,3,0,87,19,0,0,0,0,0,0,0,0,1.0
2579,1,0,0,16,0,77,2,0,80,16,0,0,0,0,0,0,0,0,
2580,0,2,0,21,0,86,4,0,91,21,0,0,1,1,0,0,0,0,
2581,5,3,3,56,6,269,21,0,309,56,2,0,2,2,1,0,0,0,1.0
2582,3,4,0,50,0,226,15,0,243,50,0,0,1,1,0,0,0,0,1.0
2583,0,0,0,3,0,10,0,0,11,3,0,0,0,0,0,0,0,0,1.0
2584,3,4,1,42,0,223,10,0,239,42,0,0,0,0,0,0,0,0,1.0
2585,7,0,1,7,9,35,10,0,57,7,0,0,0,0,0,0,2,0,
2586,2,1,1,25,0,121,7,0,132,25,1,0,0,0,0,0,0,0,1.0
2587,0,0,6,9,0,22,6,0,31,9,0,0,0,0,0,0,0,0,
2588,3,4,0,20,0,101,8,0,113,20,0,0,0,0,0,0,0,0,1.0
2589,4,4,0,46,0,236,12,0,252,46,3,0,0,0,0,0,0,0,
2590,2,0,0,29,0,131,7,2,142,29,0,0,0,1,0,0,0,0,-1.0
2591,15,13,1,147,9,805,58,2,869,147,2,6,4,4,0,0,0,0,-1.0
2592,1,2,0,40,0,180,8,0,191,40,2,0,0,0,0,0,0,0,
2593,10,3,0,49,0,232,17,1,255,49,2,0,0,0,1,0,3,0,-1.0
2594,14,4,2,33,0,185,26,4,219,33,1,0,0,0,0,0,3,0,1.0
2595,0,0,0,10,0,43,3,0,49,10,1,0,0,0,0,0,0,0,
2596,11,8,0,104,0,525,30,4,567,104,4,0,0,0,0,0,0,0,
2597,1,0,1,16,0,67,5,2,77,16,0,0,0,0,1,0,0,0,
2598,3,2,0,44,0,229,9,0,239,44,2,0,0,0,0,0,0,0,1.0
2599,0,1,1,19,0,98,2,0,100,19,0,0,0,0,0,0,0,0,-1.0
2600,2,7,0,103,2,572,31,0,605,103,3,6,0,0,0,0,0,0,
2601,3,1,0,29,0,147,9,0,154,29,0,0,0,0,0,0,0,0,-1.0
2602,0,4,0,42,1,213,16,0,231,42,1,6,0,0,0,0,0,0,-1.0
2603,0,1,5,11,1,48,13,0,61,11,0,6,0,0,0,0,0,0,-1.0
2604,3,4,0,53,0,260,10,0,270,53,1,0,0,0,0,0,0,0,-1.0
2605,7,8,0,69,1,425,25,2,453,69,2,0,2,2,1,1,2,0,0.0
2606,2,0,1,35,2,162,5,3,172,35,0,0,0,0,0,0,0,0,
2607,2,1,0,33,0,183,4,0,188,33,0,0,0,0,0,0,0,0,-1.0
2608,2,3,0,43,0,205,10,0,217,43,0,0,1,1,0,0,0,0,
2609,1,0,3,17,1,76,16,0,93,17,1,10,0,0,0,0,0,0,1.0
2610,2,0,0,46,0,239,4,0,244,46,1,0,0,0,0,0,0,0,-1.0
2611,0,0,3,6,0,34,5,0,39,6,1,0,0,0,0,0,0,0,
2612,7,0,0,39,0,188,10,0,201,39,0,0,0,0,0,0,2,0,
2613,2,4,0,34,1,158,11,0,173,34,0,0,2,2,0,0,0,0,
2614,1,5,0,21,0,112,13,0,122,21,1,0,0,0,1,0,0,0,1.0
2615,0,0,1,11,0,41,2,0,43,11,0,0,0,0,0,0,0,0,
2616,2,3,0,26,1,164,9,0,171,26,0,0,0,0,0,0,0,0,
2617,7,2,3,56,0,258,21,1,281,56,0,0,2,2,0,0,1,0,1.0
2618,4,0,0,52,0,263,13,1,279,52,0,0,3,3,0,0,0,0,-1.0
2619,7,0,6,9,0,43,13,0,58,9,0,0,0,0,0,0,1,0,
2620,36,1,0,96,0,529,51,2,580,96,3,6,1,1,0,0,4,0,-1.0
2621,1,1,0,36,0,187,5,0,190,36,0,0,0,0,0,0,0,0,-1.0
