,id,text,botornot
16940,531484910,"""@NeilD42 @neiljmcevoy Theres a lot of people who would not vote for blairite,moderatelabour.Corbyn&amp;cabinet R different.""",1
17316,55602088,"""Geeez! May really is a nasty piece of work!! https://t.co/5cGockv4bd""",1
15292,4264297743,"""RT @helenyg: Tories crack the whip as MPs ordered to cancel holiday on vote days\nhttps://t.co/Z12r8KvTdS""",1
2659,1468292268,"""RT @panchoballard: Jeremy Corbyn quoting Shelley on the Pyramid Stage. Half of that audience will be asking their dealer what crazy shit th…""",1
17211,552247360,"""RT @DailyMirror: Tory health minister says consumerist Brits are to blame for problems in NHS  because they expect too much… """,1
25980,877105561132818433,"""@Auriandra Calling tweeters on #GE2017. You mind doing our survey at https://t.co/6RzmvZRRoa""",1
13058,328484372,"""RT @BTTB001: I enjoyed my tour of the Falklands in 86 still finding all sorts of stuff including a downed pukara with the MIA pi… """,1
26455,9570042,"""RT @scarletmonahan: The Tories.. parasites. https://t.co/FJR13bz8IA #tory #nevertrustatory #toriesmustgo 32""",1
12744,325688284,"""Indeed!\nLord Buckethead says he could negotiate Brexit better than Theresa May - The Independent https://t.co/LBkZAf44lF""",1
3916,1851425833,"""#toryburch #auction TORY BURCH $350 Quality Embroidered Lace Lined Pleated Back Top Size 12 https://t.co/UTRg2NsZZy""",1
22137,819291786304700427,"""RT @bbcmerseyside: Prime Minister Theresa May is in Liverpool for #ArmedForcesDay https://t.co/nfnC7OE1Do""",1
3200,1581630032,"""RT @hagbard2: May gets boos and cries of shame on you . mean while at glasto jezza having a great time\nhttps://t.co/tFIxbZqAdj""",1
15239,4226847345,"""RT @LabourCfS: Three terrible Tory policies Labour voters stopped this election. Next time, lets get them out! #Labour https://t.co/GNJTyP…""",1
13635,3399023392,"""@paulmasonnews @jeremycorbyn Theyre entitled to their opinion. I dont agree with them but theyre entitled to hol… https://t.co/ZKOCdVDV3I""",1
15451,4384207354,"""RT @vivahate72: Funnily enough the BBC didnt show you this angle of Jeremy Corbyn speaking to the huge crowd at #glastonbury. https://t.co…""",1
13279,332410091,"""RT @SeemaChandwani: You need to live within your means .... https://t.co/bHg12wtuil""",1
5776,2233763960,"""hey anne3477, you may want to check https://t.co/gk4ihFOxun for latest updates on #Glastonbury 🔥\r https://t.co/gmzoZt11L1""",1
2856,1502204768,"""RT @annieyncymru: https://t.co/WY7g0Y3cV2\nWatch: Jeremy Corbyns full speech at Glastonbury""",1
12020,319619581,"""RT @C4Ciaran: Europes leaders will not negotiate with Theresa May- the Times 😵👇 https://t.co/pl7UqHjA9s""",1
24041,858261808787927040,"""RT @esme_hornbeam: Has BBC &amp; MsM picked up on this story about Tory GE17 fraud claims yet? No? I thought not. https://t.co/s8YeJmwamf""",1
21208,768759099387416576,"""RT @LabourLeft: Watch Jeremy Corbyns Inspirational Speech to Glastonbury 2017\n https://t.co/EC7isN1XWt via @YouTube""",1
6833,2449120862,"""RT @SocialistVoice: Jeremy Corbyn destroyed Donald Trump in front of tens of thousands at Glastonbury https://t.co/SmGpLXPXSY""",1
24685,873465869350862850,"""RT @EL4JC: Loving Jeremy Corbyns set at #Glastonbury, all the hits and some killer new tracks too....""",1
15932,464236980,"""RT @EL4JC: It just gets bigger.... Oh, Jeremy Corbyn!! @Stormzy1 conducts the crowd at #Glastonbury https://t.co/6JVo5XQKxP""",1
18849,719446423192866816,"""RT IndyVoices: If Jeremy Corbyn won’t block Brexit, will the Labour Lords step in to provide pro-Remain leadership… https://t.co/H6C4Ok0LNZ""",1
3758,178895671,"""RT @JeremyCorbyn4PM: A few people have noted the time Jeremy Corbyn appears at Glastonbury today.... #JC4PM #OhJeremyCorbyn #Glastonbury2017""",1
11052,3018214791,"""@Nigel_Farage @jeremycorbyn And why do you get coverage, Nigel? Youre an ex-leader of a Tory tribute act party thats dying?""",1
8509,2672644953,"""RT @HackneyAbbott: The #QueensSpeech showed only @jeremycorbyns Labour has a programme for a better Britain.\nHit RT if youre with us↓\nhtt…""",1
24526,870705205267922946,"""RT @GrumpyLondoner_: @hidinmynuts @june_randeria @jeremycorbyn hes a liberator not a traitor.But Theresa May?Shes stolen money from disab…""",1
23431,850394243352993793,"""RT @Hephaestus7: If Theresa Mays embattled government survives this weeks vote on the Queens speech, I will urge Disabled… https://t.co/…""",1
7884,2547505012,"""RT @tedtully: Shes not welcome here. The Tories wanted to put Liverpool into a managed decline, maybe you should have asked he… """,1
1622,134421450,"""THE BEST DAY OF THE YEAR! https://t.co/SVYs0W3Qzv""",1
22785,835975173660631042,"""RT @rachellh: Jeremy Corbyn ~ 4pm to 4.10pm Saturday ~ #Glastonbury https://t.co/slKKZZYxfh""",1
10518,2919011364,"""RT @JeremyCorbyn4PM: We agree with @Stormzy1 \n\nRT if you do too! https://t.co/RqxvPZTg4B""",1
24218,868523826447089664,"""independent|Jeremy Corbyn vows to force second election against ludicrous May|https://t.co/ft3bwfYRPJ https://t.co/Kp4Wvojxi6""",1
10566,292619181,"""Tory cowards. #wca #disability #esa #cuts #workfare #torysmustgo #toriesout https://t.co/VhfgDYgmpP 2""",1
13760,340875095,"""RT @LivEchonews: Best pictures from Theresa Mays visit to Liverpool #ArmedForcesDay https://t.co/yqlrkZQNsE https://t.co/YYJVmnzMhU""",1
12481,325225209,"""@OwenJones84 \nScots politics..\nUnionist parties stick together - Tories SLab &amp; LibDem\nBetter Together\nCant draw a straw between them""",1
9495,2786053933,"""RT @HughJaeger: Both New Labour &amp; the Tories failed homeless armed forces veterans. Labour under @jeremycorbyn must do better. https://t.co…""",1
9645,279176310,"""RT @UKDemockery: Tories biggest donors to profit from PFI2 NHS loans - and wont pay tax #ToxicTories https://t.co/vzut0GIjkV via @skwawkb…""",1
15270,4226847345,"""RT @BriefcaseMike: With chants of 🎶Oh, Jeremy Corbyn 🎶breaking out all over #Glastonbury BBC sound engineers will have to be quick on the m…""",1
1339,1327855724,"""Just wait a week, owen will change sides! https://t.co/iI53MDbBuJ""",1
25343,876072658298961920,"""@dannyyyhill Dear tweeter on #GE2017. Please complete our survey at https://t.co/7bVB0tzTCG""",1
8339,2602051168,"""RT @AngelaRayner: Tory ministers in abrupt U-turn over fire safety in schools. We raised this last August....\nhttps://t.co/T7FXB7aoOw""",1
26015,877105561132818433,"""@fieldsgurl22 Dear tweeter on #GE2017. Please complete our survey at https://t.co/UtoXpJeheg""",1
25225,875728890723016704,"""@AUDREMAR What are your views on #GE2017? Please answer our survey https://t.co/PmsGcv9DYC""",1
6614,241502713,"""RT @kenmckelvey224: Do the People of thee UK know what Damage this Tory Government is doing to our NHS the Silence by the Tory Media &amp;… """,1
12975,328484372,"""RT @DVATW: Jeremy Corbyn will be the only major political figure shunning #ArmedForcesDay What an affront he is. https://t.co/beiaA0vGPt""",1
20058,743903491937210368,"""RT @GraemePearce3: @MarcherLord1 Building regs down to government, not councils! Tory gov who have failed to take note of disasters in othe…""",1
20584,749710462661562368,"""RT @markcurtis30: 2. Corbyn must be empowered to halt UK for.pol.extremism. Labour’s militarist neoliberals must be marginalised &amp; po… """,1
4420,20004497,"""RT @Corbyn_Power: @jeremycorbyn Heres a song by Jeremy Corbyn in #Glastonbury\n#JeremyCorbyn #Glastonbury2017\nhttps://t.co/JHfxpYWqf4""",1
20454,747894662241849345,"""RT @SamanthaPippin7: Because he can.........Oh Jeremy Corbyn our next PM.... https://t.co/rxk0jGOvL2""",1
2495,146422118,"""RT @THemingford: Lets not forget all the injured ex-service men &amp; women who have had their Motability cars taken away by the Tory Govt #Ar…""",1
6688,241502713,"""RT @andylines: Distraught woman resident tells Jeremy Corbyn: Theresa May was here but she didnt speak to any of us.  She was s**t.""",1
19260,726099958013792257,"""RT @MirrorPolitics: Theresa May booed and heckled with shouts of shame on you during Armed Forces Day parade in Liverpool… """,1
17218,552247360,"""RT @SocialistVoice: Clock ticking on Mummy Mays zombie Tory government, says John Prescott \n\n#ToriesOut https://t.co/2ZVFn3kEGo""",1
14803,390150468,"""RT @samuelpjordan: Theresa May being chased through fields of wheat by Jeremy Corbyn on a fox. \U0001f98a✊️ https://t.co/3V49PmmHRL""",1
18975,723251650174017536,"""RT @Danny_Austin14: This is Kensington in Liverpool and Kensington in London. Both voted Labour because the movement is for everyone.… """,1
24366,870564538009169922,"""RT @robabdul: Theresa May is booed and heckled with shouts of shame on you\xa0\n\n#ArmedForcesDay #MayMustGo #ToriesOut  https://t.co/pjnUzTxe…""",1
19658,734112761639276544,"""RT @Redlabour2016: Jeremy Corbyn on the Pyramid Stage at 4pm. Yes, thats right - #JC4PM https://t.co/Gdep5BWGUI""",1
22399,821798222045868032,"""RT @MomentumOx: These last two weeks have proved that with #Corbyn, #UKLabour can move to government https://t.co/uqmXSI6VTb https://t.co/G…""",1
9356,2780615188,"""RT @jayceebrownbook: Just so everyone is clear, SLab punish their own members who dont vote Tory! Oh my...\nhttps://t.co/TVbazOxrHB https:/…""",1
20200,746995846810636288,"""RT @David__Osland: If you want to know which side of the Labour Party is *obsessed* with factionalism, see below. https://t.co/9CYtEQpYHC""",1
5867,2236296698,"""RT @BritishGovWatch: Here are the best bits from #JeremyCorbyns INCREDIBLE Prime Ministerial speech at #Glastonbury2017.\n\nThis man will… """,1
19978,743745586332000256,"""RT @HRHTudor1976: Labour first &amp; Progress are institutes of neoliberal status quo they mean nothing to the working class this is how… """,1
18034,636188854,"""RT @unojen_wood: @silverrich39 @daphne_miles There is an awful lot of jealous Tories about tonight. They cant stand that JC has don… """,1
9997,2840378924,"""BREAKING Watch Labour leader Jeremy Corbyn send Glastonbury festival wild with speech. https://t.co/3okicU0Wxh https://t.co/XrNzNzK20x""",1
21043,767511283,"""RT @AmandeepBhogal: Not interested in #ArmedForcesDay\nA lifetime standing against our brave armed forces\nCorbyn spent day at Glastonbury\nht…""",1
10310,2851118320,"""RT @EL4JC: Labour is now a left wing party, do you want to be part of it, or not? Gasps in the room as @paulmasonnews drops… """,1
10938,296367001,"""RT @DJ_Live_Lee: Jeremy Corbyn turns up to Glastonbury to talk about the austerity in this country to people whove paid 300 quid to watch…""",1
6165,229670513,"""“Almost every constituency we targeted, we won”: The inside story of Labour’s ground game https://t.co/KlAS0dEtsd""",1
22590,835790976392257536,"""RT @theipaper: I’m a Tory MP fighting for NI women’s abortion care because it’s what British people want\nhttps://t.co/WqUNaMnhoJ https://t.…""",1
9900,2820211315,"""RT @roridonaghy: As Radiohead plays #Glastonbury2017 the huge crowd chants: Oh, Jeremy Corbyn. *Spine-tingling* https://t.co/MfuKzyNxdO""",1
5417,21352313,"""RT @barryb1478: Andrea leadsom come on everyone be patriotic , help the Tories get rid of your civil rights , help them get rid of fantasti…""",1
3850,1851425833,"""#toryburch #auction NWT TORY BURCH MARION SLOUCHY TOTE LEATHER HANDBAG NEW IVORY-$595-11149840 MINT https://t.co/ew8oUfPsYW""",1
4773,20624058,"""RT @MartinShovel: My cartoon - the #Tory Lifestyle Mortgage Quiz \n#austerity \n#r4Today \nhttps://t.co/d7yNQ3aebo""",1
18873,723251650174017536,"""RT @taffy3rock: @nyncompoop @swearyanimals I voted Excelsior the first time around. So, I certainly voted Excelsior again. Its like GE2017…""",1
5713,2233763960,"""hey Sorreltiger, you may want to check https://t.co/gk4ihFOxun for latest updates on #MusicFestival 🔥\r https://t.co/I7XTnTullr""",1
6815,243580239,"""RT @guardian: Theresa May begins Britains withdrawal from the EU – cartoon https://t.co/gG206vUqtU""",1
5720,2233763960,"""hey harrisbo, you may want to check https://t.co/gk4ihFOxun for latest updates on #Glastonbury 🔥\r https://t.co/jPzaeD8sHi""",1
13015,328484372,"""A Labour knob has a go at @Nigel_Farage for not respecting our war dead. 😂😂😂😂😂 \n\nAbsolute #hypocrite https://t.co/pfGSgW55lG""",1
18719,713285621,"""RT @Empcs: My sons say #OhJeremyCorbyn is being sung at end of nights out, in clubs &amp; on streets of Lancashire.\nHope is a wond… """,1
75,101056236,"""RT @ParliamentHome: Labour Party membership soars by 35,000 since general election""",1
8986,2728197467,"""RT @DavidJo52951945: Audience laugh when Diane Abbott says there will be a Labour government sooner than they think https://t.co/5OA23A7zsJ""",1
6463,237669302,"""RT @EL4JC: Labour is now a left wing party, do you want to be part of it, or not? Gasps in the room as @paulmasonnews drops… """,1
6728,243280033,"""RT @itvnews: Jeremy Corbyn says Grenfell tragedy raises wider questions over inequality as he addresses thousands at Glastonbury… """,1
23284,848169874891436033,"""RT @SocialistVoice: Jeremy Corbyn at Glastonbury 2017: What time is he on, how to watch live \n\n#Glastonbury #Glastonbury2017 https://t.co/K…""",1
22569,835790976392257536,"""RT @MetroUK: Radiohead’s Thom Yorke takes aim at Theresa May during Glastonbury headline performance https://t.co/wUdfBsCvYu""",1
1396,1337830795,"""RT @Limitless_Josh: Stormzy joins in the Ohhhhh Jeremy Corbyn chant https://t.co/rvWW0D7UCS""",1
17945,61558830,"""RT @chelleryn99: It wasnt a band that inspired the largest crowd at Glastonbury so far, it was the peoples PM Jeremy Corbyn!… """,1
4705,202277509,"""Resident us right, another monumental Labour click up. They built them in the first place https://t.co/h1hfo25i5q""",1
2008,143518712,"""RT @SnowflakeAJ_87: The #Tories are annoyed #Corbyn is at #Glastonbury because they dont want young people engaged in politics - its a se…""",1
7945,2556597078,"""Its called Socialism \n\nYour welcome \n\nOne of the things he wants to improve is education for people who think Marx… https://t.co/dGyKoZNYIE""",1
7974,2556597078,"""CORYBYN4PM on pyramid stage https://t.co/0a0YTG9tVc""",1
11454,303827284,"""Luke Graham, new tory MP who cheated and lied in getting his nomination. Now who investigates this stuff to put him… https://t.co/YVBOtijQH4""",1
20016,743903491937210368,"""RT @RealNatalieRowe: Theresa May should have held on tight to Osborne, hes a vindictive Sod, she clawed back Micheal Gove back stabber bef…""",1
877,122715940,"""RT @AndyHearn09: Tories confirm private landlords will not be forced to test their properties for flammable cladding. They just dont get i…""",1
